Date,Open,High,Low,Close,Adj Close,Volume
2020-05-06,179.720001,180.509995,177.880005,178.779999,170.582367,8540500
2020-05-07,181.750000,184.979996,181.710007,182.720001,174.341644,9262200
2020-05-08,185.029999,185.750000,183.619995,185.089996,176.602997,6470100
2020-05-11,183.869995,184.619995,181.429993,183.559998,175.143158,8683100
2020-05-12,183.559998,183.990005,179.369995,179.470001,171.240692,8219700
2020-05-13,178.500000,181.089996,175.039993,177.089996,169.252777,13377100
2020-05-14,175.940002,181.050003,173.820007,180.899994,172.894135,9695100
2020-05-15,179.979996,184.139999,178.869995,183.490005,175.369537,10785900
2020-05-18,188.000000,192.830002,187.470001,191.380005,182.910355,11802200
2020-05-19,191.139999,194.500000,189.229996,189.360001,180.979752,7446800
2020-05-20,193.000000,194.990005,192.410004,193.860001,185.280563,9545600
2020-05-21,193.500000,193.619995,190.020004,190.619995,182.183975,11338100
2020-05-22,191.000000,191.369995,189.229996,190.860001,182.413345,5807600
2020-05-26,195.800003,196.270004,192.759995,193.220001,184.668915,9662200
2020-05-27,194.309998,194.309998,188.520004,192.820007,184.286636,7650300
2020-05-28,193.539993,198.289993,192.710007,194.259995,185.662872,8352200
2020-05-29,194.500000,196.740005,193.279999,195.240005,186.599487,10211900
2020-06-01,194.710007,195.880005,193.520004,194.350006,185.748901,6011300
2020-06-02,195.940002,197.520004,194.919998,196.360001,187.669922,8462100
2020-06-03,198.000000,198.139999,195.570007,196.869995,188.157364,8879400
2020-06-04,195.979996,196.460007,193.119995,193.639999,185.070313,7829800
2020-06-05,196.199997,199.770004,195.479996,199.610001,190.776154,8561200
2020-06-08,199.580002,199.960007,197.130005,199.600006,190.766571,7628100
2020-06-09,198.360001,201.669998,198.240005,199.080002,190.269577,6892300
2020-06-10,199.899994,202.179993,198.949997,200.479996,191.607590,8405300
2020-06-11,195.139999,196.360001,188.750000,188.880005,180.520966,11974600
2020-06-12,194.210007,195.000000,187.850006,192.259995,183.751358,11706300
2020-06-15,187.000000,192.479996,186.210007,191.759995,183.273514,6752700
2020-06-16,196.860001,198.380005,191.800003,192.880005,184.343964,11057200
2020-06-17,193.660004,195.369995,193.059998,193.559998,184.993881,5968900
2020-06-18,192.600006,194.250000,192.110001,193.910004,185.328400,5803200
2020-06-19,196.889999,197.100006,191.369995,192.199997,183.694061,11483300
2020-06-22,191.990005,196.360001,191.289993,194.960007,186.331909,6674500
2020-06-23,196.250000,200.149994,195.820007,197.970001,189.208694,9866800
2020-06-24,197.020004,197.479996,190.690002,191.410004,182.938980,9453100
2020-06-25,191.100006,194.240005,189.899994,193.979996,185.395248,9936600
2020-06-26,193.100006,194.130005,189.080002,189.270004,180.893677,11836000
2020-06-29,189.910004,191.449997,187.300003,191.380005,182.910355,8020400
2020-06-30,191.490005,193.750000,190.160004,193.169998,184.621124,9040100
2020-07-01,193.850006,195.350006,192.660004,193.779999,185.204147,6394100
2020-07-02,196.000000,197.919998,195.000000,195.669998,187.010437,6299300
2020-07-06,198.729996,199.179993,195.679993,197.759995,189.007965,7292200
2020-07-07,196.809998,198.899994,193.809998,194.199997,185.605560,7660100
2020-07-08,195.080002,195.520004,193.119995,195.070007,186.437042,8368000
2020-07-09,195.000000,195.490005,189.949997,192.210007,183.703598,8548200
2020-07-10,191.649994,192.820007,189.440002,192.550003,184.028549,7674200
2020-07-13,193.610001,195.190002,188.699997,189.020004,180.654785,8564100
2020-07-14,189.500000,193.470001,187.179993,193.330002,184.774094,8003900
2020-07-15,195.229996,197.770004,194.500000,196.550003,187.851501,7681100
2020-07-16,195.330002,195.710007,192.520004,193.500000,184.936554,5064000
2020-07-17,194.830002,195.570007,193.119995,195.089996,186.456192,6395000
2020-07-20,194.740005,199.479996,193.669998,198.470001,189.686554,6985300
2020-07-21,200.000000,200.169998,195.679993,196.479996,187.784607,7218700
2020-07-22,196.479996,199.000000,196.250000,198.860001,190.059326,6823400
2020-07-23,198.440002,200.949997,196.429993,197.429993,188.692535,6106700
2020-07-24,195.669998,197.479996,194.029999,195.149994,186.513474,7160300
2020-07-27,195.160004,197.809998,194.199997,196.910004,188.195633,5604700
2020-07-28,197.690002,199.369995,196.710007,196.740005,188.033157,6897300
2020-07-29,193.089996,198.889999,193.050003,198.580002,189.791702,9471300
2020-07-30,195.199997,196.559998,192.119995,194.059998,185.471725,10499400
2020-07-31,194.419998,194.690002,189.440002,190.399994,181.973679,14180800
2020-08-03,191.800003,193.339996,190.210007,190.690002,182.250870,11405200
2020-08-04,191.130005,192.940002,190.080002,192.289993,183.780045,8204000
2020-08-05,193.559998,198.179993,193.100006,196.100006,187.421463,8876800
2020-08-06,195.979996,198.919998,194.789993,198.770004,189.973312,7480300
2020-08-07,197.589996,197.979996,195.300003,196.360001,187.669922,5654000
2020-08-10,196.360001,198.309998,195.330002,196.789993,188.080917,5525400
2020-08-11,197.820007,202.889999,196.339996,197.770004,189.017548,11549600
2020-08-12,199.000000,200.229996,198.240005,198.740005,189.944595,5432500
2020-08-13,197.130005,199.940002,197.029999,197.580002,189.121445,7014800
2020-08-14,197.009995,198.070007,195.770004,196.639999,188.221649,5014400
2020-08-17,197.300003,200.460007,196.710007,199.429993,190.892258,6256200
2020-08-18,199.979996,200.100006,196.820007,199.009995,190.490204,6519900
2020-08-19,198.919998,202.839996,198.899994,200.990005,192.385422,9467600
2020-08-20,199.899994,204.440002,199.600006,204.149994,195.410202,8849200
2020-08-21,204.500000,205.139999,203.339996,204.130005,195.390961,9998300
2020-08-24,205.009995,206.449997,204.669998,206.410004,197.573410,6159600
2020-08-25,207.190002,208.199997,205.539993,208.100006,199.191071,5828300
2020-08-26,208.100006,210.800003,207.300003,210.259995,201.258560,7035200
2020-08-27,211.210007,212.179993,209.050003,211.029999,201.995621,8619600
2020-08-28,212.000000,216.160004,211.220001,215.710007,206.475281,7349800
2020-08-31,215.539993,215.960007,211.559998,211.990005,202.914551,9326900
2020-09-01,212.210007,213.889999,211.119995,213.350006,204.216293,5642900
2020-09-02,214.130005,217.350006,213.770004,216.479996,207.212280,9863800
2020-09-03,214.929993,214.929993,207.089996,208.960007,200.014252,11310200
2020-09-04,208.490005,210.500000,200.149994,204.660004,195.898315,13243600
2020-09-08,200.779999,202.250000,199.210007,200.119995,191.552734,14186900
2020-09-09,204.350006,206.289993,201.949997,204.059998,195.324005,7532600
2020-09-10,204.860001,207.000000,200.449997,201.539993,192.911942,7243000
2020-09-11,201.580002,202.410004,198.910004,200.679993,192.088715,7439000
2020-09-14,203.350006,206.410004,203.139999,204.979996,196.204651,11730500
2020-09-15,206.750000,208.210007,204.770004,205.389999,196.597061,6328600
2020-09-16,206.740005,207.750000,204.949997,205.130005,196.348221,6135000
2020-09-17,202.850006,205.580002,202.000000,205.270004,196.482208,7474900
2020-09-18,205.470001,205.720001,201.720001,202.610001,193.936081,9084100
2020-09-21,199.910004,201.250000,194.699997,197.449997,188.997009,9656000
2020-09-22,198.089996,200.710007,196.800003,200.559998,191.973831,7543100
2020-09-23,200.800003,201.089996,194.570007,195.369995,187.006042,6310600
2020-09-24,195.149994,197.669998,193.130005,195.520004,187.149643,9865300
2020-09-25,195.020004,198.139999,193.509995,197.250000,188.805557,5496100
2020-09-28,200.630005,201.720001,199.830002,200.320007,191.744141,5565300
2020-09-29,200.580002,202.380005,199.369995,199.440002,190.901794,5513500
2020-09-30,200.850006,202.539993,198.889999,199.970001,191.409119,9157600
2020-10-01,202.210007,205.199997,201.639999,203.350006,194.644409,7234600
2020-10-02,200.000000,202.830002,199.399994,201.460007,192.835297,6019700
2020-10-05,202.710007,203.649994,201.050003,203.539993,194.826263,6090500
2020-10-06,204.110001,205.100006,199.710007,200.449997,191.868561,5841100
2020-10-07,202.000000,202.789993,199.990005,202.470001,193.802078,6713400
2020-10-08,204.000000,204.300003,202.229996,202.979996,194.290237,3955600
2020-10-09,204.000000,207.080002,203.679993,206.639999,197.793594,5562900
2020-10-12,206.940002,207.970001,205.729996,206.399994,197.563828,6622700
2020-10-13,203.380005,205.210007,203.029999,204.320007,195.572876,5621700
2020-10-14,204.710007,204.970001,201.130005,202.199997,193.543686,5320000
2020-10-15,201.009995,204.699997,197.600006,199.550003,191.007111,8885500
2020-10-16,199.990005,202.649994,199.410004,200.259995,191.686691,6385900
2020-10-19,200.850006,201.070007,196.500000,196.970001,188.537567,7449600
2020-10-20,197.550003,199.660004,196.710007,197.699997,189.236298,7427000
2020-10-21,197.830002,200.419998,197.830002,198.429993,189.935028,6067200
2020-10-22,199.339996,199.770004,195.759995,197.990005,189.513855,4908200
2020-10-23,199.750000,199.880005,196.020004,198.009995,189.533005,5877200
2020-10-26,196.000000,196.419998,190.720001,193.070007,184.804535,12608700
2020-10-27,193.000000,193.699997,189.220001,190.059998,181.923401,8690400
2020-10-28,183.979996,184.699997,179.339996,180.869995,173.126785,17809500
2020-10-29,183.000000,187.000000,179.339996,184.869995,176.955536,16820900
2020-10-30,182.660004,184.220001,179.229996,181.710007,173.930832,10252900
2020-11-02,184.509995,186.919998,183.889999,184.740005,176.831116,8057100
2020-11-03,186.830002,189.529999,185.160004,188.339996,180.277008,6467900
2020-11-04,192.889999,196.880005,191.529999,193.970001,185.666016,8102700
2020-11-05,198.360001,200.990005,197.289993,197.639999,189.178864,7132100
2020-11-06,197.350006,199.679993,195.429993,198.470001,189.973358,6180500
2020-11-09,214.690002,217.649994,212.279999,212.679993,203.574966,17916900
2020-11-10,211.940002,214.059998,210.550003,213.309998,204.177963,7943600
2020-11-11,212.169998,214.279999,211.669998,212.699997,203.594116,5337200
2020-11-12,211.429993,212.539993,207.139999,208.259995,199.644562,7302500
2020-11-13,209.910004,211.279999,207.300003,210.479996,201.772751,6377500
2020-11-16,214.570007,215.089996,211.830002,212.699997,203.900879,12083200
2020-11-17,210.559998,212.089996,209.500000,210.710007,201.993210,7268800
2020-11-18,209.720001,211.149994,207.669998,207.830002,199.232376,6977900
2020-11-19,207.240005,208.729996,205.529999,207.570007,198.983124,5657200
2020-11-20,207.130005,208.110001,203.809998,203.880005,195.445740,9653500
2020-11-23,204.699997,209.000000,204.699997,208.160004,199.548676,6101900
2020-11-24,210.850006,213.820007,209.399994,209.679993,201.005814,10110800
2020-11-25,209.669998,211.949997,208.869995,210.889999,202.165771,6772900
2020-11-27,212.000000,212.029999,208.809998,211.000000,202.271210,3512900
2020-11-30,209.539993,210.539993,206.600006,210.350006,201.648132,7725500
2020-12-01,212.130005,213.669998,211.039993,211.199997,202.462952,8047900
2020-12-02,211.000000,211.399994,208.479996,210.179993,201.485153,9728900
2020-12-03,209.779999,211.110001,207.610001,208.050003,199.443283,9203300
2020-12-04,209.740005,212.720001,208.509995,212.679993,203.881699,5720100
2020-12-07,211.970001,214.500000,211.800003,212.649994,203.852982,10624500
2020-12-08,209.949997,213.130005,209.889999,212.770004,203.967987,8646200
2020-12-09,213.229996,213.500000,208.949997,209.580002,200.909973,6251100
2020-12-10,208.509995,209.300003,207.250000,207.610001,199.021454,10492000
2020-12-11,205.360001,206.889999,204.500000,206.240005,197.708176,9227600
2020-12-14,207.850006,211.300003,206.970001,207.250000,198.676361,11967700
2020-12-15,208.539993,209.440002,206.160004,208.360001,199.740402,9796100
2020-12-16,208.479996,209.130005,207.139999,208.270004,199.654144,7504400
2020-12-17,209.000000,211.779999,208.850006,211.179993,202.443756,6517200
2020-12-18,211.020004,211.979996,209.869995,211.309998,202.568405,13298200
2020-12-21,208.270004,209.800003,204.789993,209.009995,200.363510,7576700
2020-12-22,208.389999,208.399994,205.600006,205.839996,197.324692,7396200
2020-12-23,207.330002,207.330002,205.110001,205.300003,196.807037,6523100
2020-12-24,206.639999,208.820007,206.600006,208.699997,200.066360,3367900
2020-12-28,209.850006,213.460007,208.949997,212.630005,203.833786,5816200
2020-12-29,214.610001,215.240005,213.539993,214.369995,205.501831,6093400
2020-12-30,216.000000,220.389999,215.649994,218.360001,209.326767,8875100
2020-12-31,218.399994,219.820007,216.199997,218.729996,209.681412,5922200
2021-01-04,220.250000,220.250000,214.240005,217.759995,208.751572,10318300
2021-01-05,216.309998,218.460007,213.639999,214.509995,205.636047,6869700
2021-01-06,213.800003,216.169998,212.070007,212.619995,203.824188,7206200
2021-01-07,212.199997,215.220001,212.199997,213.809998,204.964951,10967900
2021-01-08,214.169998,216.119995,212.750000,215.449997,206.537109,6513000
2021-01-11,213.960007,214.860001,212.479996,212.889999,204.083023,7353100
2021-01-12,212.339996,212.789993,207.470001,208.860001,200.219742,9331600
2021-01-13,209.410004,211.000000,208.630005,209.350006,200.689453,6688500
2021-01-14,210.570007,211.210007,201.729996,201.860001,193.509308,12887500
2021-01-15,201.539993,203.259995,200.429993,201.589996,193.250488,8755000
2021-01-19,203.050003,204.169998,200.070007,201.660004,193.317596,9772000
2021-01-20,203.029999,207.190002,202.229996,206.009995,197.487656,12675700
2021-01-21,206.050003,207.169998,204.750000,205.139999,196.653641,6513500
2021-01-22,203.990005,205.330002,201.800003,202.020004,193.662720,7316200
2021-01-25,200.339996,201.639999,195.750000,200.979996,192.665741,19282400
2021-01-26,201.759995,203.490005,200.970001,202.009995,193.653122,9605300
2021-01-27,197.639999,199.699997,193.960007,194.970001,186.904343,13772400
2021-01-28,200.000000,202.000000,198.169998,198.220001,190.019928,11041300
2021-01-29,197.820007,203.050003,192.809998,193.250000,185.255524,21503000
2021-02-01,195.139999,199.210007,195.020004,198.360001,190.154144,12970700
2021-02-02,200.850006,204.350006,200.000000,202.610001,194.228302,11305100
2021-02-03,203.070007,203.509995,200.979996,201.360001,193.030014,13458600
2021-02-04,203.240005,209.679993,203.100006,209.250000,200.593643,14534800
2021-02-05,209.979996,210.130005,208.660004,208.770004,200.133469,10284000
2021-02-08,210.000000,210.649994,205.910004,206.889999,198.331192,8637100
2021-02-09,205.759995,207.630005,203.699997,206.520004,197.976563,7619400
2021-02-10,207.970001,207.970001,205.940002,206.440002,197.899902,8467600
2021-02-11,207.330002,211.589996,207.190002,210.660004,202.258804,8411100
2021-02-12,209.360001,211.130005,207.679993,209.960007,201.586716,6911000
2021-02-16,210.660004,211.050003,207.350006,207.899994,199.608841,9652700
2021-02-17,205.259995,208.279999,205.059998,207.509995,199.234421,8373200
2021-02-18,205.880005,209.699997,204.960007,209.350006,201.001007,7328600
2021-02-19,209.339996,209.529999,203.759995,204.729996,196.565292,15011500
2021-02-22,203.550003,210.649994,203.110001,208.320007,200.012115,8337700
2021-02-23,207.399994,213.910004,206.550003,212.110001,203.650955,10571700
2021-02-24,212.360001,220.529999,211.289993,219.429993,210.679062,12039000
2021-02-25,219.289993,220.449997,212.580002,213.750000,205.225555,11404300
2021-02-26,214.050003,215.210007,210.740005,212.389999,203.919800,11730000
2021-03-01,214.970001,217.800003,214.789993,216.630005,207.990753,6982000
2021-03-02,216.960007,217.929993,214.820007,215.770004,207.165039,6155200
2021-03-03,215.149994,217.190002,212.860001,214.850006,206.281723,6484600
2021-03-04,215.970001,217.020004,208.669998,211.500000,203.065308,10658900
2021-03-05,213.729996,216.100006,209.630005,215.410004,206.819366,7582000
2021-03-08,216.979996,226.130005,215.809998,220.270004,211.485565,14750400
2021-03-09,222.059998,225.000000,220.190002,220.360001,211.571960,9228600
2021-03-10,220.720001,224.190002,219.399994,223.169998,214.269913,7822900
2021-03-11,224.529999,228.229996,223.809998,226.149994,217.131027,10053400
2021-03-12,225.279999,226.539993,223.419998,224.360001,215.412430,8172400
2021-03-15,224.229996,227.089996,221.740005,223.270004,214.365921,9306100
2021-03-16,223.710007,225.580002,222.300003,224.699997,215.738876,8949300
2021-03-17,225.050003,226.240005,221.759995,223.020004,214.125900,8675600
2021-03-18,221.429993,222.520004,219.580002,220.660004,211.859985,9321800
2021-03-19,219.119995,220.169998,206.880005,206.899994,198.648773,32209700
2021-03-22,206.550003,212.289993,206.229996,208.000000,199.704865,11371600
2021-03-23,209.050003,209.960007,207.500000,208.149994,199.848907,8820700
2021-03-24,208.750000,211.139999,207.929993,208.070007,199.772110,10101600
2021-03-25,207.669998,208.820007,205.779999,207.970001,199.676071,8390800
2021-03-26,208.250000,213.699997,207.699997,213.529999,205.014343,7399900
2021-03-29,212.449997,215.289993,211.119995,214.509995,205.955261,7792300
2021-03-30,213.009995,214.149994,211.410004,211.899994,203.449371,5498000
2021-03-31,212.550003,214.110001,211.550003,211.729996,203.286148,13180000
2021-04-01,213.779999,217.740005,212.300003,216.860001,208.211578,6138400
2021-04-05,218.600006,220.509995,217.309998,219.039993,210.304626,10440500
2021-04-06,217.619995,219.399994,215.339996,218.649994,209.930191,7828100
2021-04-07,219.119995,221.039993,218.639999,219.270004,210.525436,5614300
2021-04-08,219.970001,222.820007,218.110001,220.699997,211.898392,11042000
2021-04-09,221.000000,222.600006,219.509995,222.520004,213.645813,5724900
2021-04-12,220.240005,221.910004,219.220001,221.470001,212.637726,6315200
2021-04-13,221.000000,221.619995,220.220001,221.020004,212.205643,4764000
2021-04-14,221.000000,223.100006,220.070007,221.979996,213.127350,4972600
2021-04-15,223.889999,227.630005,223.860001,226.279999,217.255844,8698100
2021-04-16,227.169998,227.800003,225.759995,226.410004,217.380707,6829400
2021-04-19,225.750000,227.580002,225.080002,225.789993,216.785370,6541600
2021-04-20,224.779999,225.380005,221.820007,223.279999,214.375534,5799100
2021-04-21,223.309998,227.869995,222.869995,227.449997,218.379181,9490600
2021-04-22,227.300003,230.929993,226.889999,227.570007,218.494431,7303000
2021-04-23,228.610001,231.820007,227.710007,230.000000,220.827530,5345200
2021-04-26,230.770004,232.949997,229.520004,230.339996,221.153976,5650000
2021-04-27,231.029999,231.160004,228.990005,229.910004,220.741104,6642100
2021-04-28,230.949997,236.270004,230.669998,233.449997,224.139908,10111400
2021-04-29,235.229996,237.500000,233.149994,236.860001,227.413910,7411400
2021-04-30,235.320007,235.929993,232.289993,233.559998,224.245529,10260200
2021-05-03,234.050003,235.740005,231.389999,232.610001,223.333450,8174400
2021-05-04,231.600006,232.389999,230.229996,232.029999,222.776581,5884500
2021-05-05,233.850006,233.850006,228.660004,229.210007,220.069000,6523200
2021-05-06,229.630005,231.580002,228.660004,231.320007,222.094894,6124100
2021-05-07,232.339996,233.220001,230.710007,232.119995,222.862930,4528700
2021-05-10,231.600006,232.000000,225.160004,225.970001,216.958252,9627400
2021-05-11,223.740005,226.419998,222.039993,225.479996,216.487778,7633300
2021-05-12,223.630005,225.000000,220.309998,220.630005,211.831177,7721300
2021-05-13,221.509995,224.899994,220.889999,223.740005,215.129181,6650100
2021-05-14,225.820007,227.509995,224.919998,226.940002,218.206039,4777200
2021-05-17,226.179993,227.160004,225.320007,226.440002,217.725311,5534200
2021-05-18,228.389999,229.179993,225.429993,225.570007,216.888733,6900000
2021-05-19,222.759995,224.850006,221.789993,224.589996,215.946457,9311900
2021-05-20,225.440002,227.600006,225.240005,226.440002,217.725311,7478600
2021-05-21,226.880005,229.309998,226.550003,226.770004,218.042572,5603900
2021-05-24,227.949997,230.110001,227.630005,229.320007,220.494446,4040100
2021-05-25,229.899994,230.190002,228.419998,229.020004,220.206039,4689100
2021-05-26,228.050003,229.350006,226.380005,227.070007,218.331024,4295600
2021-05-27,227.759995,228.419998,226.369995,226.860001,218.129120,5969600
2021-05-28,227.589996,229.429993,227.149994,227.300003,218.552170,5779700
2021-06-01,229.440002,230.080002,226.279999,226.630005,217.907959,5091500
2021-06-02,229.220001,233.110001,228.779999,229.660004,220.821350,9081100
2021-06-03,229.000000,230.389999,227.770004,228.110001,219.331009,6382400
2021-06-04,229.350006,230.699997,228.729996,230.139999,221.282928,5085700
2021-06-07,232.850006,234.679993,230.080002,231.320007,222.417450,5421300
2021-06-08,232.149994,232.850006,230.160004,232.050003,223.119354,4170600
2021-06-09,232.500000,234.850006,232.119995,232.309998,223.369370,4659000
2021-06-10,233.100006,234.259995,232.130005,233.949997,224.946274,4452500
2021-06-11,234.389999,235.440002,233.710007,234.960007,225.917404,5378300
2021-06-14,234.699997,235.220001,231.570007,234.080002,225.071198,5805800
2021-06-15,234.440002,234.800003,232.619995,232.979996,224.013596,7093800
2021-06-16,233.619995,234.179993,228.000000,229.600006,220.763687,8905400
2021-06-17,229.210007,233.339996,229.210007,232.149994,223.215515,6876700
2021-06-18,230.449997,232.179993,229.220001,230.410004,221.542480,8840000
2021-06-21,231.449997,235.009995,230.399994,234.320007,225.302017,7298400
2021-06-22,234.300003,236.089996,233.240005,235.929993,226.850052,8858400
2021-06-23,235.449997,235.919998,233.940002,234.679993,225.648178,6814700
2021-06-24,237.000000,238.250000,235.410004,236.240005,227.148132,4611500
2021-06-25,236.399994,238.479996,236.320007,237.320007,228.186554,7825200
2021-06-28,238.000000,238.369995,231.860001,234.089996,225.080856,9301700
2021-06-29,234.570007,236.520004,234.149994,235.949997,226.869263,11897700
2021-06-30,235.110001,236.399994,233.820007,233.820007,224.821274,7797100
2021-07-01,234.199997,236.250000,234.050003,235.149994,226.100052,5329600
2021-07-02,235.830002,238.779999,235.820007,238.630005,229.446152,4383700
2021-07-06,239.500000,240.610001,237.210007,239.600006,230.378815,8048700
2021-07-07,240.259995,241.039993,238.300003,240.000000,230.763397,4366100
2021-07-08,236.970001,237.070007,234.550003,236.610001,227.503876,6388000
2021-07-09,238.759995,239.449997,237.419998,238.470001,229.292282,5615900
2021-07-12,237.580002,238.509995,237.270004,237.869995,228.715378,7010700
2021-07-13,238.250000,242.479996,238.250000,242.350006,233.022980,8079200
2021-07-14,243.220001,246.809998,242.820007,245.990005,236.522888,8693400
2021-07-15,245.309998,248.800003,245.309998,248.550003,238.984344,10135100
